date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:41:36	23236/23236	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202019%2006:11:36%20GMT	https://demo.themex.co/academy/profile/greenie	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/profile/greenie.html	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:36	3833/3833	---M--	200	added ('OK')	image/jpeg	etag:%22ef9-56322e2666e61%22	https://demo.themex.co/academy/wp-content/uploads/2013/02/avatar_26-100x100.jpg	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/uploads/2013/02/avatar_26-100x100.jpg	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:37	23229/23229	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202019%2006:11:36%20GMT	https://demo.themex.co/academy/profile/prime	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/profile/prime.html	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:37	5433/5433	---M--	200	added ('OK')	image/jpeg	etag:%221539-56322e1b7cf41%22	https://demo.themex.co/academy/wp-content/uploads/2013/02/avatar_12-100x100.jpg	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/uploads/2013/02/avatar_12-100x100.jpg	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:38	23229/23229	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202019%2006:11:37%20GMT	https://demo.themex.co/academy/profile/susie	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/profile/susie.html	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:38	6120/6120	---M--	200	added ('OK')	image/jpeg	etag:%2217e8-56322e1ad8e41%22	https://demo.themex.co/academy/wp-content/uploads/2013/02/avatar_11-100x100.jpg	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/uploads/2013/02/avatar_11-100x100.jpg	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:38	23225/23225	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202019%2006:11:38%20GMT	https://demo.themex.co/academy/profile/wilis	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/profile/wilis.html	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:39	4997/4997	---M--	200	added ('OK')	image/jpeg	etag:%221385-56322e1df9ac1%22	https://demo.themex.co/academy/wp-content/uploads/2013/02/avatar_17-100x100.jpg	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/uploads/2013/02/avatar_17-100x100.jpg	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:39	23221/23221	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202019%2006:11:39%20GMT	https://demo.themex.co/academy/profile/cyan	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/profile/cyan.html	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:40	5383/5383	---M--	200	added ('OK')	image/jpeg	etag:%221507-56322e27a34e1%22	https://demo.themex.co/academy/wp-content/uploads/2013/02/avatar_28-100x100.jpg	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/uploads/2013/02/avatar_28-100x100.jpg	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:40	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:39%20GMT	https://demo.themex.co/academy/lesson/sample-lesson-with-embedded-video-6	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/sample-lesson-with-embedded-video-6	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:40	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:40%20GMT	https://demo.themex.co/academy/file/10478	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/10478	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:40	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:40%20GMT	https://demo.themex.co/academy/file/11478	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/11478	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:41	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:41%20GMT	https://demo.themex.co/academy/lesson/another-lesson-with-text-content-7	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/another-lesson-with-text-content-7	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:41	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:41%20GMT	https://demo.themex.co/academy/file/10479	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/10479	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:42	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:41%20GMT	https://demo.themex.co/academy/file/11479	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/11479	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:42	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:42%20GMT	https://demo.themex.co/academy/file/12479	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/12479	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:43	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:42%20GMT	https://demo.themex.co/academy/lesson/lesson-with-self-hosted-video-7	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/lesson-with-self-hosted-video-7	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:43	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:43%20GMT	https://demo.themex.co/academy/file/10480	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/10480	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:43	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:43%20GMT	https://demo.themex.co/academy/file/11480	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/11480	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:44	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:43%20GMT	https://demo.themex.co/academy/lesson/sample-lesson-with-image-slider-6	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/sample-lesson-with-image-slider-6	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:44	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:44%20GMT	https://demo.themex.co/academy/file/10481	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/10481	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:45	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:44%20GMT	https://demo.themex.co/academy/file/11481	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/11481	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:45	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:45%20GMT	https://demo.themex.co/academy/file/12481	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/12481	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:45	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:45%20GMT	https://demo.themex.co/academy/lesson/lesson-with-self-hosted-audio-7	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/lesson-with-self-hosted-audio-7	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:46	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:46%20GMT	https://demo.themex.co/academy/file/10482	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/10482	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:46	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:46%20GMT	https://demo.themex.co/academy/file/11482	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/file/11482	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:47	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:46%20GMT	https://demo.themex.co/academy/lesson/sample-lesson-with-embedded-video-6	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/sample-lesson-with-embedded-video-6	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:47	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:47%20GMT	https://demo.themex.co/academy/lesson/lesson-with-self-hosted-video-7	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/lesson-with-self-hosted-video-7	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:47	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:47%20GMT	https://demo.themex.co/academy/lesson/lesson-with-self-hosted-video-7	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/lesson-with-self-hosted-video-7	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:48	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:47%20GMT	https://demo.themex.co/academy/lesson/sample-lesson-with-embedded-video-6	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/sample-lesson-with-embedded-video-6	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:48	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:48%20GMT	https://demo.themex.co/academy/lesson/lesson-with-self-hosted-video-7	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/lesson-with-self-hosted-video-7	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:48	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:48%20GMT	https://demo.themex.co/academy/lesson/another-lesson-with-text-content-7	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/another-lesson-with-text-content-7	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:49	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:48%20GMT	https://demo.themex.co/academy/lesson/another-lesson-with-text-content-7	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/another-lesson-with-text-content-7	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:49	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Oct%202019%2006:11:49%20GMT	https://demo.themex.co/academy/lesson/another-lesson-with-text-content-7	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/lesson/another-lesson-with-text-content-7	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:50	36064/36064	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202019%2006:11:49%20GMT	https://demo.themex.co/academy/course/spa-treatment-at-home	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/course/spa-treatment-at-home.html	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:51	35333/35333	---M--	200	added ('OK')	image/jpeg	etag:%228a05-56322e2f9b580%22	https://demo.themex.co/academy/wp-content/uploads/2013/02/image_46-420x420.jpg	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/uploads/2013/02/image_46-420x420.jpg	(from https://demo.themex.co/academy/course/home-fitness-training)
11:41:51	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2268c-563232f224bdc%22	https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/fonts/star.eot	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.2.7)
11:41:52	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2268c-563232f224bdc%22	https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/fonts/star.eot?	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot	(from https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.2.7)
11:41:52	1304/1304	---M--	200	added ('OK')	application/font-woff	etag:%22518-563232f252a3c%22	https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/fonts/star.woff	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/plugins/woocommerce/assets/fonts/star.woff	(from https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.2.7)
11:41:53	1512/1512	---M--	200	added ('OK')	application/font-sfnt	etag:%225e8-563232f24cc7c%22	https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/fonts/star.ttf	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/plugins/woocommerce/assets/fonts/star.ttf	(from https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.2.7)
11:41:53	1391/1391	---M--	200	added ('OK')	image/svg+xml	etag:%2256f-563232f227abc%22	https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/fonts/star.svg	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/plugins/woocommerce/assets/fonts/star.svg	(from https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.2.7)
11:41:53	16852/16852	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2241d4-563232f27ba7c%22	https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	(from https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.2.7)
11:41:54	16852/16852	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2241d4-563232f27ba7c%22	https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot?	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/plugins/woocommerce/assets/fonts/WooCommerced41d.eot	(from https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.2.7)
11:41:54	16748/16748	---M--	200	added ('OK')	application/font-woff	etag:%22416c-563232f2be0fc%22	https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	(from https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.2.7)
11:41:55	16672/16672	---M--	200	added ('OK')	application/font-sfnt	etag:%224120-563232f2b15dc%22	https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	(from https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.2.7)
11:41:55	46552/46552	---M--	200	added ('OK')	image/svg+xml	etag:%22b5d8-563232f28953c%22	https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	(from https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.2.7)
11:41:55	885/885	---M--	200	added ('OK')	image/gif	etag:%22375-563232f37e71d%22	https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/images/ajax-loader.gif	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/plugins/woocommerce/assets/images/ajax-loader.gif	(from https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.2.7)
11:41:55	1189/1189	---M--	200	added ('OK')	image/png	etag:%224a5-5632333ce18f3%22	https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.png	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.png	(from https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.2.7)
11:41:56	1536/1536	---M--	200	added ('OK')	image/png	etag:%22600-5632333cdf9b3%22	https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.png	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.png	(from https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.2.7)
11:41:56	811/811	---M--	200	added ('OK')	image/png	etag:%2232b-5632333cb59d3%22	https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.png	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.png	(from https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.2.7)
11:41:57	1108/1108	---M--	200	added ('OK')	image/png	etag:%22454-5632333c648f3%22	https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.png	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.png	(from https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.2.7)
11:41:57	1648/1648	---M--	200	added ('OK')	image/png	etag:%22670-5632333cb9853%22	https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.png	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.png	(from https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.2.7)
11:41:57	1638/1638	---M--	200	added ('OK')	image/png	etag:%22666-5632333c917b3%22	https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.png	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.png	(from https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.2.7)
11:41:57	2100/2100	---M--	200	added ('OK')	image/png	etag:%22834-5632333c648f3%22	https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.png	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.png	(from https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.2.7)
11:41:58	1412/1412	---M--	200	added ('OK')	image/png	etag:%22584-5632333c8d933%22	https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.png	C:/Users/Dilan/Desktop/dddddddddddd/demo.themex.co/academy/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.png	(from https://demo.themex.co/academy/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.2.7)
